dataset,image_id,image_path,mask_path,image_domain,overlaps_isic2019,isic2019_split,isic2019_lesion_id,isic2019_lesion_status,cv2_eligible
isic2018_task1,ISIC_0000143,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000143.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000143_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0000145,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000145.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000145_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0000146,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000146.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000146_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0000147,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000147.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000147_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0000150,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000150.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000150_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0000151,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000151.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000151_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0000152,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000152.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000152_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0000153,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000153.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000153_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0000154,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000154.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000154_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0000156,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000156.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000156_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0000157,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000157.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000157_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000159,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000159.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000159_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000160,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000160.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000160_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000161,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000161.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000161_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000162,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000162.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000162_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000163,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000163.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000163_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000165,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000165.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000165_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000166,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000166.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000166_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000167,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000167.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000167_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000169,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000169.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000169_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000170,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000170.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000170_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000171,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000171.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000171_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000172,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000172.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000172_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000175,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000175.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000175_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000176,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000176.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000176_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0000177,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000177.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000177_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0000179,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000179.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000179_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0000181,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000181.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000181_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0000183,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000183.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000183_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0000184,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000184.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000184_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0000186,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000186.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000186_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0000188,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000188.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000188_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0000190,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000190.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000190_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000191,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000191.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000191_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0000193,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000193.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000193_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0000197,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000197.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000197_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0000198,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000198.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000198_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000201,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000201.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000201_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0000202,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000202.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000202_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0000203,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000203.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000203_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0000204,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000204.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000204_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0000205,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000205.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000205_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0000206,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000206.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000206_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0000207,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000207.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000207_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0000208,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000208.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000208_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0000210,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000210.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000210_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000211,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000211.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000211_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000212,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000212.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000212_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000213,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000213.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000213_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000214,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000214.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000214_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000216,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000216.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000216_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000218,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000218.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000218_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0000219,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000219.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000219_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000221,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000221.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000221_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000222,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000222.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000222_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000223,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000223.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000223_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000224,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000224.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000224_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000225,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000225.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000225_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000226,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000226.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000226_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000227,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000227.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000227_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000228,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000228.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000228_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000230,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000230.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000230_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000234,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000234.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000234_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000235,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000235.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000235_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000236,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000236.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000236_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000239,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000239.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000239_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000240,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000240.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000240_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000243,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000243.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000243_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000244,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000244.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000244_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000246,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000246.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000246_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000247,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000247.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000247_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000249,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000249.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000249_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000250,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000250.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000250_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000251,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000251.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000251_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000252,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000252.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000252_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000253,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000253.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000253_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000255,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000255.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000255_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000258,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000258.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000258_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000260,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000260.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000260_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000261,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000261.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000261_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000262,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000262.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000262_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000264,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000264.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000264_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000268,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000268.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000268_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000269,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000269.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000269_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000271,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000271.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000271_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000274,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000274.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000274_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000275,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000275.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000275_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000276,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000276.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000276_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000279,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000279.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000279_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000281,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000281.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000281_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000282,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000282.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000282_segmentation.png,dermoscopic,True,train,,unknown,True
isic2018_task1,ISIC_0000288,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0000288.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0000288_segmentation.png,dermoscopic,True,train,,unknown,True
